,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
씻은김치전,100.5,2.823,3.75765,12.90405,0.375,27.9,0.46469999999999995,197.355,17.225000000999998,0.045149999999999996,0.185475,2.1015,2246.28615,17.7057
아욱건새우전,141.89999999999998,7.497,6.3264,13.8888,2.5275,365.40000000000003,6.722700000000001,242.43000000000004,173.5249999995,0.09930000000000001,0.3861,18.54525,2303.61615,93.4602
안매운김치전,99.85499999999999,6.202049999999999,4.47945,7.755,0.1875,35.97,0.7788,200.835,27.425000001,0.053849999999999995,0.1794,2.25075,2288.4923999999996,17.178449999999998
애호박전,70.80000000000001,2.7379499999999997,4.18095,5.5095,1.2360000000000002,16.185,0.41535,19.709999999999997,32.2125,0.03648,0.11307,1.6378500000000003,2272.3348499999997,38.32275
양파어묵전,161.4,8.1345,6.23415,18.0273,1.0425,36.15,0.6717000000000001,336.47999999999996,69.7437500028,0.034050000000000004,0.10477499999999998,16.2975,3232.3824,128.18595
어묵채소전,166.875,8.315249999999999,6.268650000000001,19.381800000000002,1.35,36.975,0.7572000000000001,336.255,75.793750003275,0.035925,0.13409999999999997,46.209,3246.6339,136.29495
연근감자전,117.525,2.4749999999999996,3.18165,19.139549999999996,1.9425000000000001,11.31,0.42749999999999994,55.7505,34.4750000025,0.057975,0.03495,7.6575,2179.3614,17.8767
연근전,88.95,1.4685,3.1029,13.440299999999999,1.6725,15.06,0.4065,118.8255,0.0,0.0453,0.12195,12.75825,2139.1861499999995,16.0032
연근채소전,108.6,3.534,4.2639,13.959299999999999,1.9575,21.224999999999998,0.6941999999999999,26.429999999999996,63.981250003275,0.055499999999999994,0.15075,52.58775,2327.21415,31.183949999999996
오징어김치전,109.095,8.51385,4.63785,7.2813,0.372,20.49,0.48284999999999995,104.64,36.656250001364995,0.05091,0.086805,1.10295,2292.5872499999996,17.29365
오징어부추전,127.125,7.401,4.1274,14.379299999999999,0.8625,23.685,1.3364999999999998,226.0005,46.875000002549996,0.085425,0.20227499999999998,2.61,2255.5726499999996,18.5322
옥수수감자전,89.805,1.82355,3.27105,13.24635,1.74,7.515,0.40319999999999995,134.436,2.970000000075,0.03620999999999999,0.04023,6.8565,2160.16755,15.37425
옥수수맛살전,143.475,7.04175,4.37865,18.202049999999996,0.48,92.4,0.69495,421.97999999999996,20.662500000075,0.029099999999999997,0.20805,1.0695000000000001,2345.0948999999996,20.2182
옥수수전,144.60000000000002,3.4822499999999996,4.0389,22.714799999999997,1.3199999999999998,12.525,0.41819999999999996,222.405,45.212500002675,0.023549999999999998,0.22605,2.8065,2367.8251499999997,24.958199999999998
옥수수채소전,174.9,5.124,4.587899999999999,27.2583,1.9125,22.35,0.6357,262.22999999999996,93.95000000565,0.043050000000000005,0.33735000000000004,16.52475,2467.5376499999998,32.2347
옥수수치즈전,183.67499999999998,5.4517500000000005,6.72765,24.208049999999997,1.0875,97.5,0.30944999999999995,247.53,12.562500000675,0.033,0.09105,2.52975,2331.19215,45.0522
으깬두부채소전,133.95,7.44675,6.322649999999999,11.358299999999998,2.5349999999999997,44.55,1.1779499999999998,23.88,95.425000005525,0.050850000000000006,0.19297499999999998,31.259249999999998,3391.6336499999998,200.73795
참나물전,106.47000000000001,3.31215,3.7965,14.409899999999999,1.8419999999999999,34.364999999999995,0.8961,69.7605,91.87250000152501,0.03564,0.08559,2.3169,2279.93205,42.06569999999999
참치채소전,146.175,14.413049999999998,6.5331,6.28485,0.6990000000000001,24.240000000000002,3.5268,331.50000000000006,68.118750002775,0.039945,0.14965499999999998,15.8514,2369.7484499999996,22.437149999999995
채소맛살전,131.85,7.944,4.2984,16.429799999999997,1.4325,96.825,0.92595,318.55499999999995,25.593749999249997,0.061274999999999996,0.2163,0.8115,2326.93365,22.516199999999998
채소전,120.75,3.54105,4.22535,17.0676,2.0865,23.19,0.6648000000000001,24.075,58.800000002625,0.055545,0.10930499999999999,8.67015,2296.5679499999997,27.435899999999997
콘채소전,178.875,5.2635,4.60065,28.2408,2.16,23.925,0.67845,262.4549999999999,96.075000005925,0.046725,0.349275,23.847,2472.75015,34.50495
콘치즈전,241.01999999999998,9.3144,9.3765,28.435649999999995,1.8195000000000001,162.48,0.6475500000000001,470.34,98.08500000540002,0.055215,0.37373999999999996,16.4499,2514.1555499999995,64.3032
콩비지김치전,121.74,4.071,4.3893,15.969899999999997,0.75,55.41,1.4645999999999997,149.01,49.9687500033,0.074235,0.16108499999999998,2.68455,2230.9536,16.8843
파래전,112.875,2.6955,3.25215,17.656049999999997,1.035,19.575,1.0556999999999999,204.32999999999998,0.0,0.0837,0.22995,8.10225,2205.42615,24.742199999999997
팽이버섯달걀전,85.125,3.6315,4.27815,9.6528,1.8225000000000002,9.975,0.79095,20.654999999999998,20.4,0.05752500000000001,0.15494999999999998,0.012750000000000001,2341.38165,40.63545
팽이버섯전,67.80000000000001,3.5881499999999997,4.7316,3.8877,1.4175,14.745,0.7611,81.7155,52.035000001515,0.043875,0.16581,1.3689,2370.0706499999997,32.560649999999995
팽이버섯카레전,131.07,4.7741999999999996,5.0055,18.0237,1.677,16.035,1.1211000000000002,21.15,26.331250000649998,0.07263,0.15261000000000002,30.475500000000004,2370.9818999999998,38.8044
표고버섯달걀전,76.8,4.32975,5.289149999999999,3.4240500000000003,0.36,19.935,0.7140000000000001,92.8005,75.28750000252501,0.0468,0.19792499999999996,0.6675,2419.5143999999996,18.6222
피망참치전,125.34,9.71745,5.303400000000002,8.961599999999999,1.4264999999999999,33.255,2.3621999999999996,252.37049999999996,86.968750004025,0.051405,0.12298500000000001,5.645099999999999,2302.0910999999996,29.54055
해산물부추전,107.92500000000001,7.007249999999999,2.6209499999999997,13.278899999999998,0.405,24.585,1.93065,104.9355,12.375,0.08625,0.091275,1.6755,1206.02445,12.531600000000001
햄달걀부침,114.765,8.280000000000001,6.957450000000001,3.9085499999999995,0.0375,7.2,0.5493000000000001,572.721,10.466250000015,0.05208,0.14290499999999998,21.15015,458.57429999999994,34.33875
호박전,100.65,2.037,3.1763999999999997,15.8538,1.1099999999999999,11.625,0.29969999999999997,117.93,17.15000000175,0.026475,0.1617,0.7207500000000001,2171.11365,25.697699999999998
홍합살부추전,124.42500000000001,6.2669999999999995,4.0733999999999995,15.040799999999999,0.8625,30.884999999999998,2.6685000000000008,181.2255,53.625000002549996,0.078675,0.272025,3.51,2255.12265,18.4422
갓김치,11.1,0.978,0.12,2.1210000000000004,0.9,30.9,0.249,216.0,30.324999990000002,0.0324,0.10200000000000001,0.495,52.986000000000004,22.761000000000003
깍두기,11.4,0.429,0.057,2.262,1.29,12.3,0.099,150.3,4.824999999,0.0147,0.0189,0.24599999999999997,29.976,5.631
깻잎김치,17.1,1.0575,0.3825,2.34,0.0,37.35,0.9,377.775,82.06875,0.02025,0.03375,0.0,0.0,0.0
나박김치,2.1,0.10200000000000001,0.021,0.381,0.36,3.6,0.03,126.3,4.524999999,0.013499999999999998,0.009,1.05,9.171,4.524
단무지,4.5,0.135,0.01875,0.9075,0.7875,7.875,0.06,238.875,0.0,0.004875,0.005625,6.9075000000000015,2.49,4.9425
단무지무침,14.484000000000002,0.272685,0.9388049999999999,1.2468299999999999,0.99945,11.114999999999998,0.11429999999999998,239.0595,2.771249999851501,0.0078315,0.0246615,6.9075000000000015,392.52645,11.08215
단배추물김치,4.800000000000001,0.39449999999999996,0.0225,0.8535,0.45,33.3,0.0885,82.05,23.374999995000003,0.01455,0.0225,3.858,6.237,7.4985
동치미,2.4,0.099,0.003,0.531,0.15,3.0,0.021,159.9,0.3999999999,0.006,0.0038999999999999994,0.696,1.071,0.606
배추김치,7.5,0.42,0.06,1.32,0.0,19.2,0.24,69.6,7.025000001,0.026999999999999996,0.018,2.1,0.0,0.0
백김치,4.8,0.285,0.021,0.9,0.57,10.5,0.072,118.5,0.6,0.0048,0.012,4.7940000000000005,5.358,4.9590000000000005
비트초절이,19.5,0.24,0.024,4.884,0.24,3.3,0.12299999999999998,44.7,0.7250000001,0.003,0.0144,0.69,0.0,0.0
석박지,11.4,0.429,0.057,2.262,1.29,12.3,0.099,150.3,4.824999999,0.0147,0.0189,0.24599999999999997,29.976,5.631
얼갈이배추김치,9.0,0.564,0.174,1.311,0.99,37.5,0.117,174.3,34.40000001,0.0048,0.011699999999999999,1.608,77.181,21.36
열무김치,9.6,0.72,0.087,1.497,0.96,40.2,0.20400000000000001,153.0,21.950000001,0.0084,0.053099999999999994,0.48,33.585,20.096999999999998
열무물김치,5.4,0.423,0.021,0.8730000000000001,0.15,9.6,0.063,147.9,9.45,0.0084,0.0123,1.164,10.377,2.202
오이피클,34.125,0.1425,0.045,9.40125,0.7875,19.125,0.09375,390.0,4.40625,0.006,0.00375,0.0,9.25125,12.525
오이소박이김치,13.875,0.66,0.13875,2.4975,1.1625,10.875,0.21374999999999997,113.25,21.03124999875,0.028875,0.037125000000000005,0.33375,74.50124999999998,14.22375
총각김치,12.3,0.606,0.06,2.367,0.93,12.6,0.201,207.6,6.650000001,0.0038999999999999994,0.022799999999999997,0.495,23.646,11.373
콜라비나박김치,4.35,0.22499999999999998,0.018000000000000002,0.9645,0.54,8.1,0.05550000000000001,64.2,2.4124999995,0.129,0.00975,0.525,5.7645,5.328
파김치,14.7,0.75,0.174,2.553,1.38,18.0,0.21899999999999997,196.5,32.22500001,0.015299999999999998,0.0342,0.666,95.766,20.570999999999998
파프리카피클,12.285,0.31515,0.04695,3.0716249999999996,0.54375,2.61,0.1272,100.80599999999998,7.5781250006250005,0.0057374999999999995,0.0421425,37.940625,19.450275,10.22625
감자밥,155.25,2.8615,0.166,34.062,0.405,4.15,0.607,3.35,0.13333333320000001,0.101,0.01205,1.5765,1.3005000000000002,0.276
감자밥(30),94.1,1.7005000000000001,0.10200000000000001,20.629,0.135,2.2,0.354,2.05,0.08333333325,0.060500000000000005,0.00635,0.5255,0.4335,0.09200000000000001
감자밥(40),115.60000000000001,2.121,0.124,25.358,0.27,3.0,0.448,2.5,0.09999999990000001,0.07500000000000001,0.0087,1.051,0.867,0.18400000000000002
검정콩밥,202.15,5.134,0.9929999999999999,41.2725,1.04,13.45,0.9595,4.05,0.4166666665,0.12340000000000001,0.0441,0.336,413.1085,67.76950000000001
검정콩밥(30),110.4,2.8884,0.5838,22.3785,0.6240000000000001,7.859999999999999,0.5367000000000001,2.19,0.23999999991,0.06714,0.02586,0.2016,247.8651,40.6617
검정콩밥(40),147.20000000000002,3.8512000000000004,0.7784,29.838,0.8320000000000001,10.48,0.7156,2.92,0.31999999988000005,0.08952000000000002,0.034480000000000004,0.2688,330.4868,54.2156
고구마밥,168.29999999999998,2.7115,0.1765,37.3785,0.405,5.05,0.5875,4.25,0.53333333325,0.10175000000000001,0.01205,1.068,6.357,0.8235000000000001
고구마밥(30),98.45,1.6505,0.10550000000000001,21.7345,0.135,2.5,0.34750000000000003,2.35,0.2166666666,0.060750000000000005,0.00635,0.35600000000000004,2.119,0.2745
고구마밥(40),124.30000000000001,2.021,0.131,27.569000000000003,0.27,3.6,0.435,3.0999999999999996,0.3666666666,0.07550000000000001,0.0087,0.7120000000000001,4.238,0.549
기장밥,199.75,3.8230000000000004,0.35450000000000004,43.3455,0.23,3.9,0.7855000000000001,4.1,0.20833333315000002,0.13585,0.013900000000000001,0.0,95.54799999999999,2.0585000000000004
기장밥(30),108.96000000000001,2.1018000000000003,0.2007,23.6223,0.13799999999999998,2.13,0.4323,2.22,0.11499999990000001,0.07461,0.00774,0.0,57.3288,1.2351
기장밥(40),145.28,2.8024000000000004,0.2676,31.4964,0.184,2.84,0.5764,2.96,0.1533333332,0.09948000000000001,0.01032,0.0,76.4384,1.6468
밤밥,167.85,3.052,0.235,36.8085,0.81,5.199999999999999,0.646,3.35,0.49583333325,0.10430000000000002,0.017750000000000002,2.3970000000000002,32.8335,9.105
밤밥(30),98.3,1.764,0.125,21.5445,0.27,2.55,0.367,2.05,0.2041666666,0.0616,0.00825,0.799,10.944499999999998,3.035
밤밥(40),124.0,2.2479999999999998,0.16999999999999998,27.189,0.54,3.7,0.47400000000000003,2.5,0.3416666666,0.0772,0.0125,1.598,21.888999999999996,6.07
밤찹쌀팥밥,188.54999999999998,4.1895,0.2715,40.5565,1.165,7.0,0.9245,3.5,0.25416666655,0.131,0.0269,1.0275,26.467,10.2485
밤찹쌀팥밥(30),100.12,2.2904999999999998,0.1519,21.4878,0.7529999999999999,4.08,0.5111,1.79,0.16333333328,0.07022,0.01599,0.7763,18.0691,6.756100000000001
밤찹쌀팥밥(40),136.42000000000002,2.9305,0.19190000000000002,29.437800000000003,0.7529999999999999,4.779999999999999,0.6411,2.59,0.19666666658,0.09322000000000001,0.01799,0.7763,18.0691,6.756100000000001
밤콩밥,202.0,4.95,1.06,41.28,0.0,15.45,1.0550000000000002,4.2,0.1666666665,0.1395,0.018500000000000003,0.0,0.0,0.0
밤콩밥(30),110.31,2.7780000000000005,0.6239999999999999,22.383,0.0,9.06,0.594,2.2800000000000002,0.08999999991000002,0.07680000000000001,0.0105,0.0,0.0,0.0
밤콩밥(40),147.08,3.704,0.832,29.844,0.0,12.08,0.792,3.04,0.11999999988000001,0.10240000000000002,0.014,0.0,0.0,0.0
보리밥,198.6,3.665,0.29050000000000004,43.4695,0.64,5.0,0.7795000000000001,4.2,0.1666666665,0.11785000000000001,0.0181,0.0,44.9485,3.4425
보리밥(30),108.27000000000001,2.007,0.1623,23.6967,0.38400000000000006,2.79,0.4287,2.2800000000000002,0.08999999991000002,0.06381,0.01026,0.0,26.969099999999997,2.0654999999999997
보리밥(40),144.36,2.676,0.21640000000000004,31.5956,0.512,3.7199999999999998,0.5716,3.04,0.11999999988000001,0.08508000000000002,0.013680000000000001,0.0,35.958800000000004,2.7539999999999996
수수밥,199.15,3.685,0.26,43.71,0.0,4.05,0.77,4.7,0.39583333314999997,0.1315,0.0165,0.0,0.0,0.0
수수밥(30),108.60000000000001,2.019,0.14400000000000002,23.841,0.0,2.2199999999999998,0.42300000000000004,2.58,0.22749999990000003,0.07200000000000001,0.009300000000000001,0.0,0.0,0.0
수수밥(40),144.8,2.692,0.192,31.788,0.0,2.96,0.5640000000000001,3.44,0.3033333332,0.09600000000000002,0.0124,0.0,0.0,0.0
쌀밥,199.65,3.52,0.22,43.725,0.0,3.85,0.715,4.4,0.18333333315,0.1265,0.011000000000000001,0.0,0.0,0.0
쌀밥(30),108.9,1.92,0.12,23.85,0.0,2.1,0.39,2.4,0.09999999990000001,0.069,0.006,0.0,0.0,0.0
쌀밥(추가),145.2,2.56,0.16,31.8,0.0,2.8,0.52,3.2,0.13333333320000001,0.09200000000000001,0.008,0.0,0.0,0.0
옥수수밥,198.9,3.685,0.39,43.345,0.0,4.75,0.755,4.05,1.345833333,0.1315,0.0155,0.0,0.0,0.0
옥수수밥(30),108.45,2.019,0.222,23.622,0.0,2.6399999999999997,0.41400000000000003,2.19,0.7974999998099999,0.07200000000000001,0.0087,0.0,0.0,0.0
옥수수밥(40),144.6,2.692,0.29600000000000004,31.496000000000002,0.0,3.52,0.552,2.92,1.0633333330799999,0.09600000000000002,0.0116,0.0,0.0,0.0
완두콩밥,187.2,3.596,0.222,40.7255,0.425,5.3,0.754,4.0,1.7625000000000002,0.12430000000000001,0.01705,0.595,4.379,0.44299999999999995
완두콩밥(30),101.43,1.9656000000000002,0.12120000000000002,22.0503,0.255,2.9699999999999998,0.41340000000000005,2.16,1.04750000001,0.06768,0.00963,0.35700000000000004,2.6274,0.2658
완두콩밥(40),135.24,2.6208,0.16160000000000002,29.4004,0.34,3.96,0.5512,2.88,1.39666666668,0.09024000000000001,0.012839999999999999,0.47600000000000003,3.5032,0.3544
율무밥,200.35,3.97,0.36,43.275,0.0,4.0,0.835,4.2,0.1666666665,0.131,0.013500000000000002,0.0,0.0,0.0
율무밥(30),109.32000000000001,2.1900000000000004,0.20400000000000001,23.58,0.0,2.19,0.4620000000000001,2.2800000000000002,0.08999999991000002,0.0717,0.007500000000000001,0.0,0.0,0.0
율무밥(40),145.76000000000002,2.9200000000000004,0.272,31.44,0.0,2.92,0.6160000000000001,3.04,0.11999999988000001,0.09560000000000002,0.01,0.0,0.0,0.0
잡곡밥,200.53,3.9484000000000004,0.4011,43.5607,0.44199999999999995,4.18,0.8623000000000001,3.7399999999999998,0.44583333321000007,0.14118999999999998,0.031400000000000004,0.0,93.02080000000001,2.7643
잡곡밥(30),109.39999999999999,2.148,0.22,23.7314,0.244,2.25,0.46520000000000006,2.0100000000000002,0.21249999993000002,0.07678,0.01594,0.0,56.065200000000004,1.588
잡곡밥(40),145.83,2.9135000000000004,0.31399999999999995,31.6086,0.366,3.06,0.6338,2.6700000000000004,0.32499999990999995,0.10461999999999999,0.02316,0.0,84.09779999999999,2.382
차조밥,199.5,3.6790000000000003,0.3795,43.307,0.255,4.2,0.8395,4.05,0.25416666649999997,0.1405,0.0181,0.0,116.99,6.439499999999999
차조밥(30),108.81,2.0154,0.2157,23.5992,0.153,2.31,0.46470000000000006,2.19,0.14249999991,0.0774,0.01026,0.0,70.194,3.8637
차조밥(40),145.08,2.6872000000000003,0.2876,31.465600000000002,0.204,3.08,0.6196,2.92,0.18999999988000002,0.10320000000000001,0.013680000000000001,0.0,93.59200000000001,5.151599999999999
찰현미밥,201.45,3.65,0.315,43.96,0.0,3.5999999999999996,0.905,3.65,0.13333333320000001,0.11850000000000001,0.019,0.0,0.0,0.0
찰현미밥(30),109.48,1.9620000000000002,0.158,23.92,0.0,2.0300000000000002,0.457,2.15,0.08333333325,0.06670000000000001,0.0086,0.0,0.0,0.0
찰현미밥(40),146.3,2.64,0.255,31.915,0.0,2.7,0.665,2.6999999999999997,0.09999999990000001,0.08850000000000001,0.013000000000000001,0.0,0.0,0.0
찹쌀밥,201.75,3.67,0.22,44.085,0.0,3.4,0.8500000000000001,3.6500000000000004,0.13333333320000001,0.11300000000000002,0.02,0.0,0.0,0.0
찹쌀밥(30),109.6,1.9700000000000002,0.12000000000000001,23.97,0.0,1.95,0.435,2.15,0.08333333325,0.0645,0.009000000000000001,0.0,0.0,0.0
찹쌀밥(추가),146.60000000000002,2.66,0.16,32.04,0.0,2.5,0.61,2.6999999999999997,0.09999999990000001,0.083,0.014,0.0,0.0,0.0
찹쌀보리밥,199.99999999999997,3.7649999999999997,0.29050000000000004,43.709500000000006,0.64,4.699999999999999,0.8694999999999999,3.7,0.13333333320000001,0.10885000000000002,0.024100000000000003,0.0,44.9485,3.4425
찹쌀보리밥(30),109.25,2.077,0.1623,23.864700000000003,0.38400000000000006,2.58,0.4917,1.9300000000000002,0.06666666660000001,0.05751000000000001,0.01446,0.0,26.969099999999997,2.0654999999999997
